,userId,movieId,rating,lastMovie
302,4.0,4896.0,4.0,4246.0
303,4.0,4381.0,3.0,4246.0
304,4.0,4273.0,4.0,4246.0
305,4.0,4347.0,4.0,4246.0
306,4.0,4641.0,1.0,4246.0
307,4.0,4252.0,3.0,4246.0
308,4.0,4308.0,1.0,4246.0
309,4.0,4902.0,4.0,4246.0
310,4.0,4765.0,5.0,4246.0
311,4.0,4881.0,3.0,4246.0
312,4.0,4226.0,2.0,4246.0
313,4.0,4260.0,2.0,4246.0
314,4.0,4967.0,5.0,4246.0
315,4.0,3809.0,3.0,4246.0
316,4.0,3033.0,4.0,4246.0
317,4.0,2145.0,3.0,4246.0
318,4.0,2406.0,4.0,4246.0
319,4.0,1580.0,3.0,4246.0
320,4.0,708.0,4.0,4246.0
321,4.0,21.0,3.0,4246.0
322,4.0,3591.0,1.0,4246.0
323,4.0,45.0,3.0,4246.0
324,4.0,2109.0,4.0,4246.0
325,4.0,2874.0,4.0,4246.0
326,4.0,441.0,1.0,4246.0
327,4.0,351.0,3.0,4246.0
328,4.0,4121.0,4.0,4246.0
329,4.0,3060.0,4.0,4246.0
330,4.0,1923.0,3.0,4246.0
331,4.0,2926.0,5.0,4246.0
332,4.0,1279.0,2.0,4246.0
333,4.0,1060.0,2.0,4246.0
334,4.0,4002.0,3.0,4246.0
335,4.0,1916.0,1.0,4246.0
336,4.0,1968.0,4.0,4246.0
337,4.0,2150.0,5.0,4246.0
338,4.0,1080.0,5.0,4246.0
339,4.0,1136.0,5.0,4246.0
340,4.0,3317.0,4.0,4246.0
341,4.0,3897.0,4.0,4246.0
342,4.0,4014.0,1.0,4246.0
343,4.0,3408.0,4.0,4246.0
344,4.0,4029.0,3.0,4246.0
345,4.0,3538.0,2.0,4246.0
346,4.0,4027.0,3.0,4246.0
347,4.0,3851.0,5.0,4246.0
348,4.0,4021.0,4.0,4246.0
349,4.0,3967.0,4.0,4246.0
350,4.0,3911.0,3.0,4246.0
351,4.0,4033.0,4.0,4246.0
352,4.0,3996.0,4.0,4246.0
353,4.0,937.0,3.0,4246.0
354,4.0,1266.0,4.0,4246.0
355,4.0,1860.0,2.0,4246.0
356,4.0,126.0,1.0,4246.0
357,4.0,3489.0,1.0,4246.0
358,4.0,247.0,3.0,4246.0
359,4.0,2628.0,1.0,4246.0
360,4.0,4020.0,3.0,4246.0
361,4.0,450.0,2.0,4246.0
362,4.0,106.0,4.0,4246.0
363,4.0,4034.0,5.0,4246.0
364,4.0,4166.0,3.0,4246.0
365,4.0,4144.0,3.0,4246.0
366,4.0,4239.0,5.0,4246.0
367,4.0,4074.0,3.0,4246.0
368,4.0,2997.0,4.0,4246.0
369,4.0,595.0,3.0,4246.0
370,4.0,2763.0,1.0,4246.0
371,4.0,1183.0,1.0,4246.0
372,4.0,3079.0,3.0,4246.0
373,4.0,898.0,5.0,4246.0
374,4.0,357.0,3.0,4246.0
375,4.0,2395.0,3.0,4246.0
376,4.0,3255.0,4.0,4246.0
377,4.0,1500.0,4.0,4246.0
378,4.0,52.0,3.0,4246.0
379,4.0,348.0,4.0,4246.0
380,4.0,125.0,5.0,4246.0
381,4.0,1641.0,4.0,4246.0
382,4.0,3358.0,3.0,4246.0
383,4.0,892.0,4.0,4246.0
384,4.0,1914.0,4.0,4246.0
385,4.0,232.0,5.0,4246.0
386,4.0,1265.0,4.0,4246.0
387,4.0,1966.0,2.0,4246.0
388,4.0,2599.0,5.0,4246.0
389,4.0,1883.0,4.0,4246.0
390,4.0,1885.0,3.0,4246.0
391,4.0,2324.0,1.0,4246.0
392,4.0,2359.0,4.0,4246.0
393,4.0,176.0,5.0,4246.0
394,4.0,3083.0,5.0,4246.0
395,4.0,1057.0,3.0,4246.0
396,4.0,1907.0,3.0,4246.0
397,4.0,608.0,5.0,4246.0
398,4.0,2204.0,5.0,4246.0
399,4.0,593.0,5.0,4246.0
400,4.0,2762.0,4.0,4246.0
401,4.0,1219.0,4.0,4246.0
402,4.0,2174.0,5.0,4246.0
403,4.0,3204.0,4.0,4246.0
404,4.0,3176.0,4.0,4246.0
405,4.0,1086.0,5.0,4246.0
406,4.0,1103.0,5.0,4246.0
407,4.0,2791.0,5.0,4246.0
408,4.0,1892.0,2.0,4246.0
409,4.0,3386.0,4.0,4246.0
410,4.0,1734.0,3.0,4246.0
411,4.0,1225.0,4.0,4246.0
412,4.0,1211.0,1.0,4246.0
413,4.0,1179.0,4.0,4246.0
414,4.0,2858.0,5.0,4246.0
415,4.0,3160.0,4.0,4246.0
416,4.0,3788.0,3.0,4246.0
417,4.0,2336.0,2.0,4246.0
418,4.0,3175.0,1.0,4246.0
419,4.0,539.0,1.0,4246.0
420,4.0,1196.0,5.0,4246.0
421,4.0,1197.0,5.0,4246.0
422,4.0,1291.0,4.0,4246.0
423,4.0,1198.0,3.0,4246.0
424,4.0,1259.0,4.0,4246.0
425,4.0,930.0,5.0,4246.0
426,4.0,342.0,5.0,4246.0
427,4.0,1094.0,3.0,4246.0
428,4.0,1188.0,5.0,4246.0
429,4.0,265.0,5.0,4246.0
430,4.0,58.0,3.0,4246.0
431,4.0,3508.0,5.0,4246.0
432,4.0,3365.0,5.0,4246.0
433,4.0,3481.0,2.0,4246.0
434,4.0,2282.0,1.0,4246.0
435,4.0,1895.0,4.0,4246.0
436,4.0,345.0,4.0,4246.0
437,4.0,222.0,1.0,4246.0
438,4.0,1704.0,1.0,4246.0
439,4.0,475.0,5.0,4246.0
440,4.0,1834.0,5.0,4246.0
441,4.0,1203.0,5.0,4246.0
442,4.0,1250.0,5.0,4246.0
443,4.0,2186.0,5.0,4246.0
444,4.0,910.0,5.0,4246.0
445,4.0,908.0,5.0,4246.0
446,4.0,912.0,5.0,4246.0
447,4.0,1391.0,1.0,4246.0
448,4.0,1077.0,5.0,4246.0
449,4.0,1046.0,5.0,4246.0
450,4.0,920.0,5.0,4246.0
451,4.0,2770.0,2.0,4246.0
452,4.0,235.0,2.0,4246.0
453,4.0,1466.0,4.0,4246.0
454,4.0,32.0,2.0,4246.0
455,4.0,47.0,2.0,4246.0
456,4.0,2571.0,1.0,4246.0
457,4.0,296.0,1.0,4246.0
458,4.0,1719.0,4.0,4246.0
459,4.0,3044.0,5.0,4246.0
460,4.0,648.0,3.0,4246.0
461,4.0,1597.0,1.0,4246.0
462,4.0,1732.0,4.0,4246.0
463,4.0,492.0,5.0,4246.0
464,4.0,2467.0,4.0,4246.0
465,4.0,904.0,4.0,4246.0
466,4.0,1617.0,2.0,4246.0
467,4.0,1517.0,4.0,4246.0
468,4.0,2683.0,4.0,4246.0
469,4.0,1449.0,5.0,4246.0
470,4.0,1213.0,4.0,4246.0
471,4.0,2203.0,4.0,4246.0
472,4.0,588.0,4.0,4246.0
473,4.0,914.0,5.0,4246.0
474,4.0,899.0,4.0,4246.0
475,4.0,1282.0,5.0,4246.0
476,4.0,1288.0,4.0,4246.0
477,4.0,1947.0,5.0,4246.0
478,4.0,919.0,5.0,4246.0
479,4.0,2078.0,5.0,4246.0
480,4.0,1073.0,4.0,4246.0
481,4.0,553.0,2.0,4246.0
482,4.0,190.0,2.0,4246.0
483,4.0,260.0,5.0,4246.0
484,4.0,457.0,5.0,4246.0
485,4.0,1084.0,5.0,4246.0
486,4.0,1025.0,4.0,4246.0
487,4.0,319.0,5.0,4246.0
488,4.0,2390.0,5.0,4246.0
489,4.0,1733.0,5.0,4246.0
490,4.0,509.0,1.0,4246.0
491,4.0,800.0,4.0,4246.0
492,4.0,215.0,5.0,4246.0
493,4.0,2076.0,4.0,4246.0
494,4.0,2692.0,5.0,4246.0
495,4.0,1199.0,2.0,4246.0
496,4.0,1967.0,5.0,4246.0
497,4.0,1079.0,2.0,4246.0
498,4.0,2973.0,2.0,4246.0
499,4.0,2583.0,5.0,4246.0
500,4.0,2843.0,5.0,4246.0
501,4.0,2921.0,4.0,4246.0
502,4.0,368.0,4.0,4246.0
503,4.0,1283.0,5.0,4246.0
504,4.0,2019.0,2.0,4246.0
505,4.0,538.0,5.0,4246.0
506,4.0,759.0,3.0,4246.0
507,4.0,599.0,2.0,4246.0
508,4.0,162.0,5.0,4246.0
509,4.0,2712.0,2.0,4246.0
510,4.0,2959.0,2.0,4246.0
511,4.0,417.0,2.0,4246.0
512,4.0,1304.0,3.0,4246.0
513,4.0,2351.0,4.0,4246.0
514,4.0,902.0,4.0,4246.0
515,4.0,171.0,3.0,4246.0
516,5.0,247.0,5.0,247.0
517,5.0,300.0,3.0,247.0
518,5.0,474.0,4.0,247.0
519,5.0,266.0,1.0,247.0
520,5.0,290.0,5.0,247.0
521,5.0,475.0,5.0,247.0
522,5.0,534.0,3.0,247.0
523,5.0,36.0,4.0,247.0
524,5.0,232.0,4.0,247.0
525,5.0,253.0,3.0,247.0
526,5.0,410.0,3.0,247.0
527,5.0,596.0,5.0,247.0
528,5.0,531.0,4.0,247.0
529,5.0,589.0,3.0,247.0
530,5.0,608.0,3.0,247.0
531,5.0,21.0,4.0,247.0
532,5.0,58.0,5.0,247.0
533,5.0,261.0,4.0,247.0
534,5.0,357.0,2.0,247.0
535,5.0,594.0,5.0,247.0
536,5.0,265.0,3.0,247.0
537,5.0,367.0,4.0,247.0
538,5.0,515.0,3.0,247.0
539,5.0,1.0,4.0,247.0
540,5.0,597.0,3.0,247.0
541,5.0,39.0,3.0,247.0
542,5.0,527.0,5.0,247.0
543,5.0,364.0,3.0,247.0
544,5.0,34.0,4.0,247.0
545,5.0,50.0,4.0,247.0
546,5.0,110.0,4.0,247.0
547,5.0,318.0,3.0,247.0
548,5.0,316.0,2.0,247.0
549,5.0,349.0,3.0,247.0
550,5.0,595.0,5.0,247.0
551,5.0,153.0,3.0,247.0
552,5.0,344.0,3.0,247.0
553,5.0,457.0,4.0,247.0
554,5.0,588.0,4.0,247.0
555,5.0,150.0,3.0,247.0
556,5.0,296.0,5.0,247.0
557,5.0,380.0,2.0,247.0
558,5.0,590.0,5.0,247.0
559,5.0,592.0,3.0,247.0
560,6.0,780.0,5.0,780.0
561,6.0,1061.0,4.0,780.0
562,6.0,979.0,3.0,780.0
563,6.0,991.0,4.0,780.0
564,6.0,1006.0,4.0,780.0
565,6.0,1049.0,5.0,780.0
566,6.0,1064.0,4.0,780.0
567,6.0,981.0,3.0,780.0
568,6.0,795.0,3.0,780.0
569,6.0,1004.0,4.0,780.0
570,6.0,986.0,4.0,780.0
571,6.0,775.0,3.0,780.0
572,6.0,1042.0,3.0,780.0
573,6.0,888.0,3.0,780.0
574,6.0,359.0,3.0,780.0
575,6.0,867.0,3.0,780.0
576,6.0,999.0,2.0,780.0
577,6.0,697.0,3.0,780.0
578,6.0,848.0,4.0,780.0
579,6.0,881.0,3.0,780.0
580,6.0,996.0,4.0,780.0
581,6.0,210.0,4.0,780.0
582,6.0,201.0,3.0,780.0
583,6.0,1082.0,4.0,780.0
584,6.0,113.0,3.0,780.0
585,6.0,251.0,3.0,780.0
586,6.0,189.0,3.0,780.0
587,6.0,837.0,3.0,780.0
588,6.0,891.0,3.0,780.0
589,6.0,336.0,3.0,780.0
590,6.0,710.0,3.0,780.0
591,6.0,830.0,5.0,780.0
592,6.0,801.0,3.0,780.0
593,6.0,835.0,4.0,780.0
594,6.0,212.0,4.0,780.0
595,6.0,536.0,3.0,780.0
596,6.0,880.0,3.0,780.0
597,6.0,662.0,3.0,780.0
598,6.0,700.0,4.0,780.0
599,6.0,86.0,5.0,780.0
600,6.0,219.0,3.0,780.0
601,6.0,839.0,3.0,780.0
602,6.0,310.0,3.0,780.0
603,6.0,209.0,3.0,780.0
604,6.0,88.0,2.0,780.0
605,6.0,694.0,3.0,780.0
606,6.0,719.0,2.0,780.0
607,6.0,852.0,4.0,780.0
608,6.0,842.0,3.0,780.0
609,6.0,799.0,3.0,780.0
610,6.0,254.0,3.0,780.0
611,6.0,472.0,3.0,780.0
612,6.0,765.0,3.0,780.0
613,6.0,43.0,4.0,780.0
614,6.0,146.0,4.0,780.0
615,6.0,13.0,3.0,780.0
616,6.0,243.0,3.0,780.0
617,6.0,250.0,4.0,780.0
618,6.0,240.0,3.0,780.0
619,6.0,291.0,3.0,780.0
620,6.0,704.0,3.0,780.0
621,6.0,1073.0,3.0,780.0
622,6.0,304.0,4.0,780.0
623,6.0,313.0,3.0,780.0
624,6.0,458.0,3.0,780.0
625,6.0,510.0,3.0,780.0
626,6.0,818.0,3.0,780.0
627,6.0,838.0,4.0,780.0
628,6.0,205.0,3.0,780.0
629,6.0,469.0,4.0,780.0
630,6.0,61.0,4.0,780.0
631,6.0,92.0,4.0,780.0
632,6.0,1084.0,3.0,780.0
633,6.0,102.0,1.0,780.0
634,6.0,279.0,3.0,780.0
635,6.0,302.0,3.0,780.0
636,6.0,27.0,3.0,780.0
637,6.0,54.0,4.0,780.0
638,6.0,171.0,3.0,780.0
639,6.0,354.0,4.0,780.0
640,6.0,217.0,3.0,780.0
641,6.0,352.0,3.0,780.0
642,6.0,26.0,4.0,780.0
643,6.0,179.0,1.0,780.0
644,6.0,640.0,1.0,780.0
645,6.0,126.0,3.0,780.0
646,6.0,569.0,4.0,780.0
647,6.0,609.0,4.0,780.0
648,6.0,667.0,3.0,780.0
649,6.0,76.0,4.0,780.0
650,6.0,505.0,3.0,780.0
651,6.0,711.0,4.0,780.0
652,6.0,87.0,3.0,780.0
653,6.0,347.0,3.0,780.0
654,6.0,628.0,3.0,780.0
655,6.0,8.0,3.0,780.0
656,6.0,460.0,3.0,780.0
657,6.0,340.0,4.0,780.0
658,6.0,358.0,3.0,780.0
659,6.0,631.0,4.0,780.0
660,6.0,271.0,4.0,780.0
661,6.0,709.0,5.0,780.0
662,6.0,258.0,3.0,780.0
663,6.0,270.0,3.0,780.0
664,6.0,343.0,3.0,780.0
665,6.0,493.0,3.0,780.0
666,6.0,66.0,3.0,780.0
667,6.0,100.0,3.0,780.0
668,6.0,274.0,4.0,780.0
669,6.0,312.0,1.0,780.0
670,6.0,647.0,4.0,780.0
671,6.0,89.0,4.0,780.0
672,6.0,445.0,3.0,780.0
673,6.0,360.0,3.0,780.0
674,6.0,330.0,3.0,780.0
675,6.0,65.0,3.0,780.0
676,6.0,575.0,3.0,780.0
677,6.0,332.0,3.0,780.0
678,6.0,637.0,4.0,780.0
679,6.0,747.0,3.0,780.0
680,6.0,140.0,3.0,780.0
681,6.0,450.0,4.0,780.0
682,6.0,606.0,3.0,780.0
683,6.0,159.0,3.0,780.0
684,6.0,180.0,2.0,780.0
685,6.0,762.0,1.0,780.0
686,6.0,135.0,3.0,780.0
687,6.0,239.0,3.0,780.0
688,6.0,378.0,3.0,780.0
689,6.0,41.0,4.0,780.0
690,6.0,366.0,3.0,780.0
691,6.0,416.0,3.0,780.0
692,6.0,177.0,3.0,780.0
693,6.0,191.0,2.0,780.0
694,6.0,516.0,4.0,780.0
695,6.0,548.0,3.0,780.0
696,6.0,79.0,3.0,780.0
697,6.0,314.0,5.0,780.0
698,6.0,405.0,3.0,780.0
699,6.0,93.0,4.0,780.0
700,6.0,490.0,3.0,780.0
701,6.0,783.0,5.0,780.0
702,6.0,802.0,4.0,780.0
703,6.0,46.0,4.0,780.0
704,6.0,262.0,5.0,780.0
705,6.0,426.0,3.0,780.0
706,6.0,537.0,3.0,780.0
707,6.0,542.0,4.0,780.0
708,6.0,15.0,4.0,780.0
709,6.0,412.0,3.0,780.0
710,6.0,437.0,3.0,780.0
711,6.0,489.0,3.0,780.0
712,6.0,174.0,3.0,780.0
713,6.0,524.0,3.0,780.0
714,6.0,195.0,4.0,780.0
715,6.0,289.0,3.0,780.0
716,6.0,351.0,4.0,780.0
717,6.0,502.0,3.0,780.0
718,6.0,415.0,4.0,780.0
719,6.0,24.0,4.0,780.0
720,6.0,382.0,3.0,780.0
721,6.0,267.0,3.0,780.0
722,6.0,361.0,4.0,780.0
723,6.0,708.0,4.0,780.0
